,fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,hospitalizedCurrently,hospitalized,hospitalizedDischarged
1481,,Sichuan,China,529.0,3.0,289.0,,20210119,289939,,1066.0,,
1482,,Heilongjiang,China,480.0,12.0,243.0,,20210119,289939,,1066.0,,
1483,,Beijing,China,400.0,4.0,215.0,,20210119,289939,,1066.0,,
1484,,Shanghai,China,336.0,3.0,268.0,,20210119,289939,,1066.0,,
1485,,,Italy,322.0,10.0,1.0,,20210119,289939,,1066.0,,
1486,,Hebei,China,311.0,6.0,248.0,,20210119,289939,,1066.0,,
1487,,Fujian,China,294.0,1.0,199.0,,20210119,289939,,1066.0,,
1488,,Guangxi,China,252.0,2.0,134.0,,20210119,289939,,1066.0,,
1489,,Shaanxi,China,245.0,1.0,186.0,,20210119,289939,,1066.0,,
1490,,Yun,China,174.0,2.0,129.0,,20210119,289939,,1066.0,,
1491,,,Japan,170.0,1.0,22.0,,20210119,289939,,1066.0,,
1492,,Hai,China,168.0,5.0,124.0,,20210119,289939,,1066.0,,
1493,,Guizhou,China,146.0,2.0,104.0,,20210119,289939,,1066.0,,
1494,,Tianjin,China,135.0,3.0,91.0,,20210119,289939,,1066.0,,
1495,,Shanxi,China,133.0,0.0,98.0,,20210119,289939,,1066.0,,
1496,,Liaoning,China,121.0,1.0,83.0,,20210119,289939,,1066.0,,
1497,,,Iran,95.0,16.0,0.0,,20210119,289939,,1066.0,,
1498,,Jilin,China,93.0,1.0,63.0,,20210119,289939,,1066.0,,
1499,,,Singapore,91.0,0.0,53.0,,20210119,289939,,1066.0,,
1500,,Hong Kong,Hong Kong,84.0,2.0,19.0,,20210119,289939,,1066.0,,
1501,,Inner Mongolia,China,75.0,0.0,35.0,,20210119,289939,,1066.0,,
1502,,Ningxia,China,71.0,0.0,61.0,,20210119,289939,,1066.0,,
1503,,,Thailand,37.0,0.0,22.0,,20210119,289939,,1066.0,,
1504,,Unassigned Location (From Diamond Princess),US,36.0,0.0,0.0,,20210119,289939,,1066.0,,
1505,,Taiwan,Taiwan,31.0,1.0,5.0,,20210119,289939,,1066.0,,
1506,,,Bahrain,23.0,0.0,0.0,,20210119,289939,,1066.0,,
1507,,,Germany,17.0,0.0,14.0,,20210119,289939,,1066.0,,
1508,,,Vietnam,16.0,0.0,16.0,,20210119,289939,,1066.0,,
1509,,,Kuwait,11.0,0.0,0.0,,20210119,289939,,1066.0,,
1510,,Macau,Macau,10.0,0.0,7.0,,20210119,289939,,1066.0,,
1511,,British Columbia,Canada,7.0,0.0,0.0,,20210119,289939,,1066.0,,
1512,,,Spain,6.0,0.0,2.0,,20210119,289939,,1066.0,,
1513,,,Austria,2.0,0.0,0.0,,20210119,289939,,1066.0,,
1514,,,Oman,2.0,0.0,0.0,,20210119,289939,,1066.0,,
1515,,,Algeria,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1516,,,Croatia,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1517,,,Switzerland,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1518,,Arizona,US,1.0,0.0,1.0,,20210119,289939,,1066.0,,
1519,,Hubei,China,65187.0,2615.0,20969.0,,20210119,289939,,1066.0,,
1520,,Guangdong,China,1347.0,7.0,851.0,,20210119,289939,,1066.0,,
1521,,He,China,1271.0,19.0,1033.0,,20210119,289939,,1066.0,,
1522,,,South Korea,1261.0,12.0,22.0,,20210119,289939,,1066.0,,
1523,,Zhejiang,China,1205.0,1.0,867.0,,20210119,289939,,1066.0,,
1524,,Hu,China,1016.0,4.0,783.0,,20210119,289939,,1066.0,,
1525,,Anhui,China,989.0,6.0,744.0,,20210119,289939,,1066.0,,
1526,,Jiangxi,China,934.0,1.0,719.0,,20210119,289939,,1066.0,,
1527,,Shandong,China,756.0,6.0,377.0,,20210119,289939,,1066.0,,
1528,,Diamond Princess cruise ship,Others,705.0,4.0,10.0,,20210119,289939,,1066.0,,
1529,,Jiangsu,China,631.0,0.0,478.0,,20210119,289939,,1066.0,,
1530,,Chongqing,China,576.0,6.0,384.0,,20210119,289939,,1066.0,,
1531,,Sichuan,China,531.0,3.0,307.0,,20210119,289939,,1066.0,,
1532,,Heilongjiang,China,480.0,12.0,249.0,,20210119,289939,,1066.0,,
1533,,,Italy,453.0,12.0,3.0,,20210119,289939,,1066.0,,
1534,,Beijing,China,400.0,4.0,235.0,,20210119,289939,,1066.0,,
1535,,Shanghai,China,337.0,3.0,272.0,,20210119,289939,,1066.0,,
1536,,Hebei,China,312.0,6.0,261.0,,20210119,289939,,1066.0,,
1537,,Fujian,China,294.0,1.0,218.0,,20210119,289939,,1066.0,,
1538,,Guangxi,China,252.0,2.0,147.0,,20210119,289939,,1066.0,,
1539,,Shaanxi,China,245.0,1.0,192.0,,20210119,289939,,1066.0,,
1540,,,Japan,189.0,2.0,22.0,,20210119,289939,,1066.0,,
1541,,Yun,China,174.0,2.0,144.0,,20210119,289939,,1066.0,,
1542,,Hai,China,168.0,5.0,129.0,,20210119,289939,,1066.0,,
1543,,,Iran,139.0,19.0,49.0,,20210119,289939,,1066.0,,
1544,,Tianjin,China,135.0,3.0,96.0,,20210119,289939,,1066.0,,
1545,,Shanxi,China,133.0,0.0,104.0,,20210119,289939,,1066.0,,
1546,,Liaoning,China,121.0,1.0,88.0,,20210119,289939,,1066.0,,
1547,,Jilin,China,93.0,1.0,65.0,,20210119,289939,,1066.0,,
1548,,,Singapore,93.0,0.0,62.0,,20210119,289939,,1066.0,,
1549,,Hong Kong,Hong Kong,91.0,2.0,24.0,,20210119,289939,,1066.0,,
1550,,Gansu,China,91.0,2.0,81.0,,20210119,289939,,1066.0,,
1551,,Xinjiang,China,76.0,2.0,34.0,,20210119,289939,,1066.0,,
1552,,Inner Mongolia,China,75.0,0.0,38.0,,20210119,289939,,1066.0,,
1553,,Ningxia,China,71.0,0.0,65.0,,20210119,289939,,1066.0,,
1554,,Unassigned Location (From Diamond Princess),US,42.0,0.0,0.0,,20210119,289939,,1066.0,,
1555,,,Thailand,40.0,0.0,22.0,,20210119,289939,,1066.0,,
1556,,,Bahrain,33.0,0.0,0.0,,20210119,289939,,1066.0,,
1557,,Taiwan,Taiwan,32.0,1.0,5.0,,20210119,289939,,1066.0,,
1558,,,Germany,27.0,0.0,15.0,,20210119,289939,,1066.0,,
1559,,,Kuwait,26.0,0.0,0.0,,20210119,289939,,1066.0,,
1560,,,Spain,13.0,0.0,2.0,,20210119,289939,,1066.0,,
1561,,,Iraq,5.0,0.0,0.0,,20210119,289939,,1066.0,,
1562,,,Oman,4.0,0.0,0.0,,20210119,289939,,1066.0,,
1563,,,Croatia,3.0,0.0,0.0,,20210119,289939,,1066.0,,
1564,,,Austria,2.0,0.0,0.0,,20210119,289939,,1066.0,,
1565,,,Finland,2.0,0.0,1.0,,20210119,289939,,1066.0,,
1566,,,Israel,2.0,0.0,0.0,,20210119,289939,,1066.0,,
1567,,,Lebanon,2.0,0.0,0.0,,20210119,289939,,1066.0,,
1568,,,Pakistan,2.0,0.0,0.0,,20210119,289939,,1066.0,,
1569,,,Sweden,2.0,0.0,0.0,,20210119,289939,,1066.0,,
1570,,,Brazil,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1571,,,Georgia,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1572,,,Greece,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1573,,,North Macedonia,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1574,,,Norway,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1575,,,Romania,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1576,,Hubei,China,65596.0,2641.0,23383.0,,20210119,289939,,1066.0,,
1577,,,South Korea,1766.0,13.0,22.0,,20210119,289939,,1066.0,,
1578,,Guangdong,China,1347.0,7.0,890.0,,20210119,289939,,1066.0,,
1579,,He,China,1272.0,20.0,1068.0,,20210119,289939,,1066.0,,
1580,,Zhejiang,China,1205.0,1.0,932.0,,20210119,289939,,1066.0,,
1581,,Hu,China,1017.0,4.0,804.0,,20210119,289939,,1066.0,,
1582,,Anhui,China,989.0,6.0,792.0,,20210119,289939,,1066.0,,
1583,,Jiangxi,China,934.0,1.0,754.0,,20210119,289939,,1066.0,,
1584,,Shandong,China,756.0,6.0,387.0,,20210119,289939,,1066.0,,
1585,,,Italy,655.0,17.0,45.0,,20210119,289939,,1066.0,,
1586,,Jiangsu,China,631.0,0.0,498.0,,20210119,289939,,1066.0,,
1587,,Chongqing,China,576.0,6.0,401.0,,20210119,289939,,1066.0,,
1588,,Sichuan,China,534.0,3.0,321.0,,20210119,289939,,1066.0,,
1589,,Heilongjiang,China,480.0,13.0,270.0,,20210119,289939,,1066.0,,
1590,,Beijing,China,410.0,5.0,248.0,,20210119,289939,,1066.0,,
1591,,Shanghai,China,337.0,3.0,276.0,,20210119,289939,,1066.0,,
1592,,Hebei,China,317.0,6.0,274.0,,20210119,289939,,1066.0,,
1593,,Fujian,China,296.0,1.0,228.0,,20210119,289939,,1066.0,,
1594,,Guangxi,China,252.0,2.0,161.0,,20210119,289939,,1066.0,,
1595,,,Iran,245.0,26.0,49.0,,20210119,289939,,1066.0,,
1596,,Shaanxi,China,245.0,1.0,195.0,,20210119,289939,,1066.0,,
1597,,,Japan,214.0,4.0,22.0,,20210119,289939,,1066.0,,
1598,,Yun,China,174.0,2.0,150.0,,20210119,289939,,1066.0,,
1599,,Hai,China,168.0,5.0,131.0,,20210119,289939,,1066.0,,
1600,,Guizhou,China,146.0,2.0,112.0,,20210119,289939,,1066.0,,
1601,,Tianjin,China,136.0,3.0,102.0,,20210119,289939,,1066.0,,
1602,,Shanxi,China,133.0,0.0,107.0,,20210119,289939,,1066.0,,
1603,,Liaoning,China,121.0,1.0,93.0,,20210119,289939,,1066.0,,
1604,,Jilin,China,93.0,1.0,67.0,,20210119,289939,,1066.0,,
1605,,Hong Kong,Hong Kong,92.0,2.0,24.0,,20210119,289939,,1066.0,,
1606,,Xinjiang,China,76.0,2.0,43.0,,20210119,289939,,1066.0,,
1607,,Inner Mongolia,China,75.0,0.0,43.0,,20210119,289939,,1066.0,,
1608,,Ningxia,China,72.0,0.0,68.0,,20210119,289939,,1066.0,,
1609,,,Germany,46.0,0.0,16.0,,20210119,289939,,1066.0,,
1610,,,Kuwait,43.0,0.0,0.0,,20210119,289939,,1066.0,,
1611,,,Malaysia,23.0,0.0,18.0,,20210119,289939,,1066.0,,
1612,,,Spain,15.0,0.0,2.0,,20210119,289939,,1066.0,,
1613,,,United Kingdom,15.0,0.0,8.0,,20210119,289939,,1066.0,,
1614,,Macau,Macau,10.0,0.0,8.0,,20210119,289939,,1066.0,,
1615,,From Diamond Princess,Australia,8.0,0.0,0.0,,20210119,289939,,1066.0,,
1616,,,Switzerland,8.0,0.0,0.0,,20210119,289939,,1066.0,,
1617,,British Columbia,Canada,7.0,0.0,3.0,,20210119,289939,,1066.0,,
1618,,,Iraq,7.0,0.0,0.0,,20210119,289939,,1066.0,,
1619,,,Sweden,7.0,0.0,0.0,,20210119,289939,,1066.0,,
1620,,Ontario,Canada,5.0,0.0,2.0,,20210119,289939,,1066.0,,
1621,,,Austria,3.0,0.0,0.0,,20210119,289939,,1066.0,,
1622,,,Greece,3.0,0.0,0.0,,20210119,289939,,1066.0,,
1623,,,Israel,3.0,0.0,1.0,,20210119,289939,,1066.0,,
1624,,,Denmark,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1625,,,Estonia,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1626,,,Georgia,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1627,,,Netherlands,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1628,,,North Macedonia,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1629,,,Norway,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1630,,,Romania,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1631,,,San Marino,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1632,,Hubei,China,65914.0,2682.0,26403.0,,20210119,289939,,1066.0,,
1633,,,South Korea,2337.0,13.0,22.0,,20210119,289939,,1066.0,,
1634,,Guangdong,China,1348.0,7.0,935.0,,20210119,289939,,1066.0,,
1635,,He,China,1272.0,20.0,1112.0,,20210119,289939,,1066.0,,
1636,,Zhejiang,China,1205.0,1.0,975.0,,20210119,289939,,1066.0,,
1637,,Hu,China,1017.0,4.0,830.0,,20210119,289939,,1066.0,,
1638,,Anhui,China,990.0,6.0,821.0,,20210119,289939,,1066.0,,
1639,,Jiangxi,China,935.0,1.0,790.0,,20210119,289939,,1066.0,,
1640,,,Italy,888.0,21.0,46.0,,20210119,289939,,1066.0,,
1641,,Shandong,China,756.0,6.0,405.0,,20210119,289939,,1066.0,,
1642,,Diamond Princess cruise ship,Others,705.0,6.0,10.0,,20210119,289939,,1066.0,,
1643,,Jiangsu,China,631.0,0.0,515.0,,20210119,289939,,1066.0,,
1644,,Chongqing,China,576.0,6.0,422.0,,20210119,289939,,1066.0,,
1645,,Sichuan,China,538.0,3.0,338.0,,20210119,289939,,1066.0,,
1646,,Heilongjiang,China,480.0,13.0,283.0,,20210119,289939,,1066.0,,
1647,,Beijing,China,410.0,7.0,257.0,,20210119,289939,,1066.0,,
1648,,,Iran,388.0,34.0,73.0,,20210119,289939,,1066.0,,
1649,,Shanghai,China,337.0,3.0,279.0,,20210119,289939,,1066.0,,
1650,,Hebei,China,318.0,6.0,277.0,,20210119,289939,,1066.0,,
1651,,Fujian,China,296.0,1.0,235.0,,20210119,289939,,1066.0,,
1652,,Guangxi,China,252.0,2.0,168.0,,20210119,289939,,1066.0,,
1653,,Shaanxi,China,245.0,1.0,199.0,,20210119,289939,,1066.0,,
1654,,,Japan,228.0,4.0,22.0,,20210119,289939,,1066.0,,
1655,,Yun,China,174.0,2.0,156.0,,20210119,289939,,1066.0,,
1656,,Hai,China,168.0,5.0,133.0,,20210119,289939,,1066.0,,
1657,,Shanxi,China,133.0,0.0,112.0,,20210119,289939,,1066.0,,
1658,,Hong Kong,Hong Kong,94.0,2.0,30.0,,20210119,289939,,1066.0,,
1659,,Jilin,China,93.0,1.0,73.0,,20210119,289939,,1066.0,,
1660,,Gansu,China,91.0,2.0,82.0,,20210119,289939,,1066.0,,
1661,,Xinjiang,China,76.0,3.0,52.0,,20210119,289939,,1066.0,,
1662,,Inner Mongolia,China,75.0,0.0,45.0,,20210119,289939,,1066.0,,
1663,,,Germany,48.0,0.0,16.0,,20210119,289939,,1066.0,,
1664,,,Kuwait,45.0,0.0,0.0,,20210119,289939,,1066.0,,
1665,,Unassigned Location (From Diamond Princess),US,44.0,0.0,0.0,,20210119,289939,,1066.0,,
1666,,,Thailand,41.0,0.0,28.0,,20210119,289939,,1066.0,,
1667,,,Bahrain,36.0,0.0,0.0,,20210119,289939,,1066.0,,
1668,,Taiwan,Taiwan,34.0,1.0,6.0,,20210119,289939,,1066.0,,
1669,,,Spain,32.0,0.0,2.0,,20210119,289939,,1066.0,,
1670,,,United Kingdom,20.0,0.0,8.0,,20210119,289939,,1066.0,,
1671,,,United Arab Emirates,19.0,0.0,5.0,,20210119,289939,,1066.0,,
1672,,,Norway,6.0,0.0,0.0,,20210119,289939,,1066.0,,
1673,,,Croatia,5.0,0.0,0.0,,20210119,289939,,1066.0,,
1674,,,Greece,4.0,0.0,0.0,,20210119,289939,,1066.0,,
1675,,,Israel,4.0,0.0,1.0,,20210119,289939,,1066.0,,
1676,,,Romania,3.0,0.0,0.0,,20210119,289939,,1066.0,,
1677,,,Azerbaijan,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1678,,,Belarus,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1679,,Quebec,Canada,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1680,,,Egypt,1.0,0.0,1.0,,20210119,289939,,1066.0,,
1681,,,Iceland,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1682,,,Lithuania,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1683,,,Mexico,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1684,,,Netherlands,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1685,,,New Zealand,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1686,,,Nigeria,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1687,,,North Ireland,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1688,,Massachusetts,US,1.0,0.0,1.0,,20210119,289939,,1066.0,,
1689,,Hubei,China,66337.0,2727.0,28993.0,,20210119,289939,,1066.0,,
1690,,,South Korea,3150.0,16.0,27.0,,20210119,289939,,1066.0,,
1691,,Guangdong,China,1349.0,7.0,983.0,,20210119,289939,,1066.0,,
1692,,He,China,1272.0,21.0,1170.0,,20210119,289939,,1066.0,,
1693,,Zhejiang,China,1205.0,1.0,1016.0,,20210119,289939,,1066.0,,
1694,,,Italy,1128.0,29.0,46.0,,20210119,289939,,1066.0,,
1695,,Hu,China,1018.0,4.0,846.0,,20210119,289939,,1066.0,,
1696,,Anhui,China,990.0,6.0,868.0,,20210119,289939,,1066.0,,
1697,,Jiangxi,China,935.0,1.0,811.0,,20210119,289939,,1066.0,,
1698,,Shandong,China,756.0,6.0,421.0,,20210119,289939,,1066.0,,
1699,,Diamond Princess cruise ship,Others,705.0,6.0,10.0,,20210119,289939,,1066.0,,
1700,,Jiangsu,China,631.0,0.0,523.0,,20210119,289939,,1066.0,,
1701,,,Iran,593.0,43.0,123.0,,20210119,289939,,1066.0,,
1702,,Chongqing,China,576.0,6.0,438.0,,20210119,289939,,1066.0,,
1703,,Sichuan,China,538.0,3.0,351.0,,20210119,289939,,1066.0,,
1704,,Heilongjiang,China,480.0,13.0,301.0,,20210119,289939,,1066.0,,
1705,,Beijing,China,411.0,8.0,271.0,,20210119,289939,,1066.0,,
1706,,Shanghai,China,337.0,3.0,287.0,,20210119,289939,,1066.0,,
1707,,Hebei,China,318.0,6.0,282.0,,20210119,289939,,1066.0,,
1708,,Fujian,China,296.0,1.0,243.0,,20210119,289939,,1066.0,,
1709,,Guangxi,China,252.0,2.0,176.0,,20210119,289939,,1066.0,,
1710,,Shaanxi,China,245.0,1.0,207.0,,20210119,289939,,1066.0,,
1711,,,Japan,241.0,5.0,32.0,,20210119,289939,,1066.0,,
1712,,Yun,China,174.0,2.0,157.0,,20210119,289939,,1066.0,,
1713,,Hai,China,168.0,5.0,148.0,,20210119,289939,,1066.0,,
1714,,Tianjin,China,136.0,3.0,109.0,,20210119,289939,,1066.0,,
1715,,Shanxi,China,133.0,0.0,114.0,,20210119,289939,,1066.0,,
1716,,Liaoning,China,121.0,1.0,96.0,,20210119,289939,,1066.0,,
1717,,,Singapore,102.0,0.0,72.0,,20210119,289939,,1066.0,,
1718,,Hong Kong,Hong Kong,95.0,2.0,33.0,,20210119,289939,,1066.0,,
1719,,Jilin,China,93.0,1.0,75.0,,20210119,289939,,1066.0,,
1720,,,Germany,79.0,0.0,16.0,,20210119,289939,,1066.0,,
1721,,Xinjiang,China,76.0,3.0,62.0,,20210119,289939,,1066.0,,
1722,,Inner Mongolia,China,75.0,0.0,49.0,,20210119,289939,,1066.0,,
1723,,Ningxia,China,73.0,0.0,69.0,,20210119,289939,,1066.0,,
1724,,,Spain,45.0,0.0,2.0,,20210119,289939,,1066.0,,
1725,,,Thailand,42.0,0.0,28.0,,20210119,289939,,1066.0,,
1726,,,Bahrain,41.0,0.0,0.0,,20210119,289939,,1066.0,,
1727,,Taiwan,Taiwan,39.0,1.0,9.0,,20210119,289939,,1066.0,,
1728,,,Malaysia,25.0,0.0,18.0,,20210119,289939,,1066.0,,
1729,,,United Kingdom,23.0,0.0,8.0,,20210119,289939,,1066.0,,
1730,,,United Arab Emirates,21.0,0.0,5.0,,20210119,289939,,1066.0,,
1731,,,Switzerland,18.0,0.0,0.0,,20210119,289939,,1066.0,,
1732,,,Norway,15.0,0.0,0.0,,20210119,289939,,1066.0,,
1733,,,Iraq,13.0,0.0,0.0,,20210119,289939,,1066.0,,
1734,,,Sweden,12.0,0.0,0.0,,20210119,289939,,1066.0,,
1735,,Ontario,Canada,10.0,0.0,2.0,,20210119,289939,,1066.0,,
1736,,Queensland,Australia,9.0,0.0,1.0,,20210119,289939,,1066.0,,
1737,,,Austria,9.0,0.0,0.0,,20210119,289939,,1066.0,,
1738,,British Columbia,Canada,8.0,0.0,3.0,,20210119,289939,,1066.0,,
1739,,Victoria,Australia,7.0,0.0,4.0,,20210119,289939,,1066.0,,
1740,,,Israel,7.0,0.0,1.0,,20210119,289939,,1066.0,,
1741,,,Croatia,6.0,0.0,0.0,,20210119,289939,,1066.0,,
1742,,,Netherlands,6.0,0.0,0.0,,20210119,289939,,1066.0,,
1743,,,Oman,6.0,0.0,1.0,,20210119,289939,,1066.0,,
1744,,Washington,US,6.0,1.0,1.0,,20210119,289939,,1066.0,,
1745,,,Lebanon,4.0,0.0,0.0,,20210119,289939,,1066.0,,
1746,,,Mexico,4.0,0.0,0.0,,20210119,289939,,1066.0,,
1747,,,Pakistan,4.0,0.0,0.0,,20210119,289939,,1066.0,,
1748,,South Australia,Australia,3.0,0.0,2.0,,20210119,289939,,1066.0,,
1749,,,Denmark,3.0,0.0,0.0,,20210119,289939,,1066.0,,
1750,,,Finland,3.0,0.0,1.0,,20210119,289939,,1066.0,,
1751,,Western Australia,Australia,2.0,0.0,0.0,,20210119,289939,,1066.0,,
1752,,,Brazil,2.0,0.0,0.0,,20210119,289939,,1066.0,,
1753,,,Iceland,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1754,,,Ireland,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1755,,,Luxembourg,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1756,,,Monaco,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1757,,,Qatar,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1758,,Oregon,US,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1759,,From Diamond Princess,Australia,0.0,0.0,0.0,,20210119,289939,,1066.0,,
1760,,Hubei,China,66907.0,2761.0,31536.0,,20210119,289939,,1066.0,,
1761,,,South Korea,3736.0,17.0,30.0,,20210119,289939,,1066.0,,
1762,,,Italy,1694.0,34.0,83.0,,20210119,289939,,1066.0,,
1763,,Guangdong,China,1349.0,7.0,1016.0,,20210119,289939,,1066.0,,
1764,,He,China,1272.0,22.0,1198.0,,20210119,289939,,1066.0,,
1765,,Zhejiang,China,1205.0,1.0,1046.0,,20210119,289939,,1066.0,,
1766,,Hu,China,1018.0,4.0,866.0,,20210119,289939,,1066.0,,
1767,,Anhui,China,990.0,6.0,873.0,,20210119,289939,,1066.0,,
1768,,,Iran,978.0,54.0,175.0,,20210119,289939,,1066.0,,
1769,,Jiangxi,China,935.0,1.0,831.0,,20210119,289939,,1066.0,,
1770,,Shandong,China,758.0,6.0,443.0,,20210119,289939,,1066.0,,
1771,,Jiangsu,China,631.0,0.0,536.0,,20210119,289939,,1066.0,,
1772,,Chongqing,China,576.0,6.0,450.0,,20210119,289939,,1066.0,,
1773,,Sichuan,China,538.0,3.0,365.0,,20210119,289939,,1066.0,,
1774,,Heilongjiang,China,480.0,13.0,342.0,,20210119,289939,,1066.0,,
1775,,Beijing,China,413.0,8.0,276.0,,20210119,289939,,1066.0,,
1776,,Shanghai,China,337.0,3.0,290.0,,20210119,289939,,1066.0,,
1777,,Hebei,China,318.0,6.0,294.0,,20210119,289939,,1066.0,,
1778,,Fujian,China,296.0,1.0,247.0,,20210119,289939,,1066.0,,
1779,,,Japan,256.0,6.0,32.0,,20210119,289939,,1066.0,,
1780,,Guangxi,China,252.0,2.0,181.0,,20210119,289939,,1066.0,,
1781,,Shaanxi,China,245.0,1.0,208.0,,20210119,289939,,1066.0,,
1782,,Yun,China,174.0,2.0,163.0,,20210119,289939,,1066.0,,
1783,,Hai,China,168.0,5.0,149.0,,20210119,289939,,1066.0,,
1784,,Tianjin,China,136.0,3.0,111.0,,20210119,289939,,1066.0,,
1785,,Shanxi,China,133.0,0.0,116.0,,20210119,289939,,1066.0,,
1786,,,Germany,130.0,0.0,16.0,,20210119,289939,,1066.0,,
1787,,Liaoning,China,122.0,1.0,103.0,,20210119,289939,,1066.0,,
1788,,,Singapore,106.0,0.0,72.0,,20210119,289939,,1066.0,,
1789,,Hong Kong,Hong Kong,96.0,2.0,36.0,,20210119,289939,,1066.0,,
1790,,Jilin,China,93.0,1.0,78.0,,20210119,289939,,1066.0,,
1791,,Gansu,China,91.0,2.0,84.0,,20210119,289939,,1066.0,,
1792,,,Spain,84.0,0.0,2.0,,20210119,289939,,1066.0,,
1793,,Xinjiang,China,76.0,3.0,64.0,,20210119,289939,,1066.0,,
1794,,Inner Mongolia,China,75.0,0.0,52.0,,20210119,289939,,1066.0,,
1795,,,Bahrain,47.0,0.0,0.0,,20210119,289939,,1066.0,,
1796,,,Thailand,42.0,1.0,28.0,,20210119,289939,,1066.0,,
1797,,Taiwan,Taiwan,40.0,1.0,9.0,,20210119,289939,,1066.0,,
1798,,,United Kingdom,36.0,0.0,8.0,,20210119,289939,,1066.0,,
1799,,,Malaysia,29.0,0.0,18.0,,20210119,289939,,1066.0,,
1800,,,Switzerland,27.0,0.0,0.0,,20210119,289939,,1066.0,,
1801,,,Iraq,19.0,0.0,0.0,,20210119,289939,,1066.0,,
1802,,,Norway,19.0,0.0,0.0,,20210119,289939,,1066.0,,
1803,,,Austria,14.0,0.0,0.0,,20210119,289939,,1066.0,,
1804,,Ontario,Canada,14.0,0.0,2.0,,20210119,289939,,1066.0,,
1805,,,Sweden,14.0,0.0,0.0,,20210119,289939,,1066.0,,
1806,,,Israel,10.0,0.0,1.0,,20210119,289939,,1066.0,,
1807,,,Lebanon,10.0,0.0,0.0,,20210119,289939,,1066.0,,
1808,,,Netherlands,10.0,0.0,0.0,,20210119,289939,,1066.0,,
1809,,Washington,US,9.0,1.0,1.0,,20210119,289939,,1066.0,,
1810,,,Croatia,7.0,0.0,0.0,,20210119,289939,,1066.0,,
1811,,,Greece,7.0,0.0,0.0,,20210119,289939,,1066.0,,
1812,,New South Wales,Australia,6.0,0.0,4.0,,20210119,289939,,1066.0,,
1813,,,Ecuador,6.0,0.0,0.0,,20210119,289939,,1066.0,,
1814,,,Finland,6.0,0.0,1.0,,20210119,289939,,1066.0,,
1815,,,Mexico,5.0,0.0,0.0,,20210119,289939,,1066.0,,
1816,,,Denmark,4.0,0.0,0.0,,20210119,289939,,1066.0,,
1817,,,Azerbaijan,3.0,0.0,0.0,,20210119,289939,,1066.0,,
1818,,,Czech Republic,3.0,0.0,0.0,,20210119,289939,,1066.0,,
1819,,,Georgia,3.0,0.0,0.0,,20210119,289939,,1066.0,,
1820,,,Iceland,3.0,0.0,0.0,,20210119,289939,,1066.0,,
1821,,,Qatar,3.0,0.0,0.0,,20210119,289939,,1066.0,,
1822,,Illinois,US,3.0,0.0,2.0,,20210119,289939,,1066.0,,
1823,,Western Australia,Australia,2.0,1.0,0.0,,20210119,289939,,1066.0,,
1824,,,Belgium,2.0,0.0,1.0,,20210119,289939,,1066.0,,
1825,,,Egypt,2.0,0.0,1.0,,20210119,289939,,1066.0,,
1826,,,Armenia,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1827,,,Dominican Republic,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1828,,,Ireland,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1829,,,Luxembourg,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1830,,,San Marino,1.0,0.0,0.0,,20210119,289939,,1066.0,,
1831,,Hubei,China,67103.0,2803.0,33934.0,,20210119,289939,,1066.0,,
1832,,,South Korea,4335.0,28.0,30.0,,20210119,289939,,1066.0,,
